Date,Equity
2020-09-25,100000000.0
2020-09-28,100000000.0
2020-09-29,100000000.0
2020-09-30,100000000.0
2020-10-01,100000000.0
2020-10-02,100000000.0
2020-10-05,100000000.0
2020-10-06,100000000.0
2020-10-07,100000000.0
2020-10-08,100000000.0
2020-10-09,100000000.0
2020-10-12,100000000.0
2020-10-13,100000000.0
2020-10-14,100000000.0
2020-10-15,100000000.0
2020-10-16,100000000.0
2020-10-19,100000000.0
2020-10-20,100000000.0
2020-10-21,100000000.0
2020-10-22,100000000.0
2020-10-23,100000000.0
2020-10-26,100000000.0
2020-10-27,100000000.0
2020-11-02,100000000.0
2020-11-03,100000000.0
2020-11-04,100000000.0
2020-11-05,100000000.0
2020-11-06,100000000.0
2020-11-09,100000000.0
2020-11-10,100000000.0
2020-11-11,100000000.0
2020-11-12,100000000.0
2020-11-13,100000000.0
2020-11-16,100000000.0
2020-11-17,100000000.0
2020-11-18,100000000.0
2020-11-19,100000000.0
2020-11-20,100000000.0
2020-11-23,100000000.0
2020-11-24,100000000.0
2020-11-25,100000000.0
2020-11-26,100000000.0
2020-11-27,100000000.0
2020-11-30,100000000.0
2020-12-01,100000000.0
2020-12-02,100000000.0
2020-12-03,100000000.0
2020-12-04,100000000.0
2020-12-07,100000000.0
2020-12-08,100000000.0
2020-12-10,100000000.0
2020-12-11,100000000.0
2020-12-14,100000000.0
2020-12-15,100000000.0
2020-12-16,100000000.0
2020-12-17,100000000.0
2020-12-18,100000000.0
2020-12-21,100000000.0
2020-12-22,100000000.0
2020-12-23,100000000.0
2020-12-28,100000000.0
2020-12-29,100000000.0
2020-12-30,100000000.0
2021-01-04,100000000.0
2021-01-05,99967992.11280587
2021-01-06,98223061.87774025
2021-01-07,99973330.94030964
2021-01-08,101067980.71052954
2021-01-11,102024301.981951
2021-01-12,101626182.96683607
2021-01-13,101211158.05035688
2021-01-14,100402243.6297975
2021-01-15,99639617.6056474
2021-01-18,102873050.7273452
2021-01-19,101749887.91833743
2021-01-20,103434652.79927826
2021-01-21,102412756.54230207
2021-01-22,101359816.55456345
2021-01-25,99966584.21799898
2021-01-26,99137520.89093101
2021-01-27,97875473.65442526
2021-01-28,97165448.68717295
2021-01-29,92522966.38978054
2021-02-01,96000244.91836932
2021-02-02,92722506.48033631
2021-02-03,93724329.05377808
2021-02-04,93057635.33860646
2021-02-05,95449156.29559077
2021-02-08,95978616.59350748
2021-02-09,93010210.92448257
2021-02-10,93643628.70336479
2021-02-11,93263625.18416566
2021-02-15,93871193.57030311
2021-02-16,93302639.6236322
2021-02-17,92302621.97919369
2021-02-18,91176589.23281431
2021-02-19,93027888.20910591
2021-02-22,92211542.61383457
2021-02-23,91563898.55405587
2021-02-24,89681277.51404625
2021-02-25,90646401.62424779
2021-02-26,88115836.02202722
2021-03-01,91070553.13208026
2021-03-02,93549607.66267793
2021-03-03,93015361.07501745
2021-03-04,92002629.45491083
2021-03-05,91429840.7594245
2021-03-08,91323637.43122114
2021-03-09,90484606.34320661
2021-03-10,91430683.50306332
2021-03-12,92974700.31161232
2021-03-15,92096161.78931092
2021-03-16,91574331.64093743
2021-03-17,91743705.2562995
2021-03-18,94064121.36661991
2021-03-19,94302415.3494096
2021-03-22,92060632.72203642
2021-03-23,91911054.95377378
2021-03-24,90928000.3771694
2021-03-25,90871451.75602621
2021-03-26,92282742.93115182
2021-03-29,91055862.25762951
2021-03-30,90273013.72970217
2021-03-31,88779542.85716803
2021-04-01,89099403.35878831
2021-04-05,88882141.22398856
2021-04-06,89029482.07608104
2021-04-07,89363140.46452469
2021-04-08,89487068.26127073
2021-04-09,89900767.98268855
2021-04-12,86723735.31016228
2021-04-13,89145843.74412298
2021-04-14,90454752.127197
2021-04-15,89546876.13618213
2021-04-16,90042777.57522514
2021-04-19,89543674.35658693
2021-04-20,89836701.43558624
2021-04-21,89585681.37458286
2021-04-22,88574398.32178101
2021-04-23,88972379.88981542
2021-04-26,88356936.87285826
2021-04-27,87069620.24754983
2021-04-28,87187838.77792537
2021-04-29,87713908.63530317
2021-04-30,87426199.96892741
2021-05-03,86074295.57926324
2021-05-04,86638964.88676172
2021-05-05,87402625.17678608
2021-05-06,86900752.96775196
2021-05-07,86638314.2027285
2021-05-10,86954230.58801195
2021-05-11,86738716.82850687
2021-05-17,86145523.38607208
2021-05-18,86299349.12847506
2021-05-19,85921040.63939357
2021-05-20,87468433.70165055
2021-05-21,86654242.2297071
2021-05-24,85678482.989257
2021-05-25,86285183.76221673
2021-05-27,86946495.1768334
2021-05-28,86221403.38759805
2021-05-31,88407886.68644385
2021-06-02,90053407.97224517
2021-06-03,91879974.35364495
2021-06-04,91116283.77058548
2021-06-07,90489388.2408259
2021-06-08,89802756.13813381
2021-06-09,90445577.9817502
2021-06-10,90633532.32048765
2021-06-11,90212368.68392068
2021-06-14,89051142.31491315
2021-06-15,89742725.05185413
2021-06-16,88863091.18729472
2021-06-17,87311120.93826407
2021-06-18,86585932.29270199
2021-06-21,88111326.34951213
2021-06-22,86816917.02204017
2021-06-23,85952088.33091313
2021-06-24,85314527.83432214
2021-06-25,85010049.24557565
2021-06-28,83463991.88340779
2021-06-29,83913282.70660838
2021-06-30,84008510.3051414
2021-07-01,83528620.45249411
2021-07-02,83305421.7557976
2021-07-05,82767516.8701449
2021-07-06,82288687.10781279
2021-07-07,81449027.25222257
2021-07-08,80456166.87881626
2021-07-09,81480990.58131266
2021-07-12,81581145.29614535
2021-07-13,80558947.383775
2021-07-14,80326082.86780226
2021-07-15,82047494.67557591
2021-07-16,82769497.89295565
2021-07-19,82441972.56839775
2021-07-21,82325278.14383739
2021-07-22,84288635.81003779
2021-07-23,82897865.01868112
2021-07-26,82879593.27347064
2021-07-27,83197394.16301368
2021-07-28,82325404.08017457
2021-07-29,81719394.80875055
2021-07-30,80858454.01795684
2021-08-02,81654796.25060882
2021-08-03,82134077.0516775
2021-08-04,82178929.49819475
2021-08-05,82598748.76432192
2021-08-06,81819480.24646688
2021-08-09,80079069.88918695
2021-08-10,81266616.66889109
2021-08-12,81975125.03281079
2021-08-13,82483495.28722449
2021-08-16,83068172.36681414
2021-08-18,84600111.25956264
2021-08-19,82662210.29105324
2021-08-20,83218795.66939202
2021-08-23,83737525.63760963
2021-08-24,83241540.43191952
2021-08-25,84126846.79125944
2021-08-26,83934898.50748336
2021-08-27,83977058.3710861
2021-08-30,86635458.83218263
2021-08-31,85208486.25188325
2021-09-01,84872466.67558143
2021-09-02,85809058.58834538
2021-09-03,87267992.15074714
2021-09-06,88327252.85920414
2021-09-07,87940399.22989313
2021-09-08,87212116.44536342
2021-09-09,89143042.94125877
2021-09-10,88286097.94250743
2021-09-13,88342396.73626716
2021-09-14,88969987.20053287
2021-09-15,88672261.72331609
2021-09-16,87799419.30983643
2021-09-17,88144901.67304552
2021-09-20,87799756.1122646
2021-09-21,87812863.40816066
2021-09-22,88480907.52018103
2021-09-23,88372530.9949523
2021-09-24,88023301.66002855
2021-09-27,87623086.71371467
2021-09-28,86293696.78584893
2021-09-29,88046774.9168392
2021-09-30,90171647.1837938
2021-10-01,88847443.3690403
2021-10-04,90868671.15866612
2021-10-05,90528322.74904858
2021-10-06,91985287.1597407
2021-10-07,91900460.14288206
2021-10-08,93000610.97713202
2021-10-11,92322588.34114474
2021-10-12,92391411.21493687
2021-10-13,93640671.35497189
2021-10-14,96224645.10548101
2021-10-15,95658387.09331399
2021-10-18,96519463.83081019
2021-10-19,95450571.55548932
2021-10-21,96036927.10302794
2021-10-22,94834709.30610995
2021-10-25,93916002.78090964
2021-10-26,95161772.57869452
2021-10-27,96925451.68921724
2021-10-28,95712436.758786
2021-10-29,97472791.07279032
2021-11-01,97107450.8924039
2021-11-02,96115984.89508541
2021-11-03,97608217.66360149
2021-11-04,99137573.5735088
2021-11-05,99137573.5735088
2021-11-08,98551113.7572015
2021-11-09,98441025.33222787
2021-11-10,97807519.24946754
2021-11-11,97017155.86900544
2021-11-12,97021038.39120889
2021-11-15,96055053.69160543
2021-11-16,97654967.13511181
2021-11-17,97911769.51249766
2021-11-18,97523911.22986872
2021-11-19,99155344.7341567
2021-11-22,99264120.13940743
2021-11-23,98351104.75030087
2021-11-24,98134238.7321224
2021-11-25,100724137.62512673
2021-11-26,98345277.89988294
2021-11-29,99713711.40028381
2021-11-30,97533646.41493803
2021-12-01,98966363.30967174
2021-12-02,101599927.12404108
2021-12-03,100189646.67405593
2021-12-06,100213500.61427298
2021-12-07,101631848.9608237
2021-12-08,99716590.25232033
2021-12-09,100995683.46158823
2021-12-10,101329675.8356761
2021-12-13,99285812.62141794
2021-12-14,99550981.97154313
2021-12-15,99433527.85169894
2021-12-16,99524822.94650269
2021-12-17,99841128.14620805
2021-12-20,98551735.82689708
2021-12-21,100116058.08425546
2021-12-22,99042099.33287355
2021-12-23,99826973.09283593
2021-12-24,99352062.0242477
2021-12-27,99028166.78271037
2021-12-28,100306923.97983715
2021-12-29,100076433.23283187
2021-12-30,98840295.73508361
2022-01-03,99496264.62317604
2022-01-04,100235565.15204617
2022-01-05,99190228.73552376
2022-01-06,99447523.59142411
2022-01-07,100947708.88791078
2022-01-10,99925948.9089364
2022-01-11,99734028.72455215
2022-01-12,100735966.72767082
2022-01-13,102042470.74377635
2022-01-14,102782687.43471201
2022-01-17,102619409.17795931
2022-01-18,103254661.70407757
2022-01-19,102354135.07345691
2022-01-20,101381348.58648129
2022-01-21,103201749.73416997
2022-01-24,102499057.17600103
2022-01-25,101820033.84796038
2022-01-26,101999611.87291417
2022-01-27,101775928.00167806
2022-01-28,101420229.33674474
2022-01-31,100408323.55859019
2022-02-02,100904724.23881043
2022-02-03,100530775.40769531
2022-02-04,100783283.38245393
2022-02-07,101079235.35137245
2022-02-08,99895015.65389892
2022-02-09,100920019.26814894
2022-02-10,101537957.44770002
2022-02-11,101402550.38440642
2022-02-14,100137278.10025558
2022-02-15,102045790.14000155
2022-02-16,101403001.88479164
2022-02-17,101156135.14588775
2022-02-18,101665425.36432764
2022-02-21,101222026.8947701
2022-02-22,101350296.35032631
2022-02-23,102444715.2249271
2022-02-24,101142482.34720747
2022-02-25,102415927.8486984
2022-03-01,100862005.68079028
2022-03-02,99936406.75631987
2022-03-04,101733252.84245454
2022-03-07,102313321.35259
2022-03-08,104778065.11924487
2022-03-09,104114382.91733451
2022-03-10,104180419.48369932
2022-03-11,105425869.39539467
2022-03-14,106379608.7271431
2022-03-15,105693963.61869143
2022-03-16,107020740.15001501
2022-03-17,106077415.89038272
2022-03-18,106939422.65756789
2022-03-21,106801759.29174708
2022-03-22,107185748.03797981
2022-03-23,107542968.9610546
2022-03-24,109203666.01374544
2022-03-25,107290502.53318533
2022-03-28,107485077.82861719
2022-03-29,106725785.43476704
2022-03-30,107435928.10008328
2022-03-31,106183958.01182662
2022-04-01,107285351.3400326
2022-04-04,109193236.58173564
2022-04-05,108396611.29030602
2022-04-06,107278323.33126596
2022-04-07,107969757.70195045
2022-04-08,109312061.56697784
2022-04-11,109556243.98319368
2022-04-12,108811623.9209359
2022-04-13,110110262.74303566
2022-04-14,109630189.81454238
2022-04-18,110364208.59112714
2022-04-19,109190203.59834653
2022-04-20,109089801.17584333
2022-04-21,110934678.49537838
2022-04-22,110698207.82066949
2022-04-25,110264724.71290554
2022-04-26,113964680.41803539
2022-04-27,114056259.62837006
2022-04-28,116792875.57322294
2022-05-09,110521902.71331269
2022-05-10,110196907.5262386
2022-05-11,112006466.93429245
2022-05-12,109596349.69076806
2022-05-13,110132987.57463883
2022-05-17,109904902.71938822
2022-05-18,111258457.22106977
2022-05-19,109617675.84786628
2022-05-20,110200383.4161667
2022-05-23,109802953.2669385
2022-05-24,111786717.71131794
2022-05-25,110987051.02562004
2022-05-27,112091322.56309807
2022-05-30,114394030.8663119
2022-05-31,117665859.35969675
2022-06-02,116135370.74010736
2022-06-03,116536517.23933111
2022-06-06,116957547.83828855
2022-06-07,116474961.88687764
2022-06-08,117417579.26050983
2022-06-09,116136425.27022563
2022-06-10,114270655.84655757
2022-06-13,111775630.31317925
2022-06-14,113549619.85533363
2022-06-15,110941580.90462518
2022-06-16,111937609.32897724
2022-06-17,110904852.90102912
2022-06-20,112066600.7397484
2022-06-21,112206459.04675618
2022-06-22,112055260.26872696
2022-06-23,114345190.75281027
2022-06-24,115717307.15589678
2022-06-27,113667327.46651885
2022-06-28,113181334.93880329
2022-06-29,112620075.59465376
2022-06-30,111033401.0830741
2022-07-01,108756935.15461674
2022-07-04,107440729.95509574
2022-07-05,109389877.4794153
2022-07-06,108462485.01682532
2022-07-07,108099835.42543182
2022-07-08,108580447.2443859
2022-07-11,108386062.10182685
2022-07-12,107159072.27411798
2022-07-13,108164441.42389518
2022-07-14,111197268.23004508
2022-07-15,110073807.31396684
2022-07-18,110246903.26055959
2022-07-19,111237365.48920336
2022-07-20,112939320.28769606
2022-07-21,112369151.20014754
2022-07-22,112824773.32786417
2022-07-25,112774470.51602468
2022-07-26,113320432.49778908
2022-07-27,113058709.30532004
2022-07-28,112685204.61250925
2022-07-29,114509832.5167295
2022-08-01,114189194.42471941
2022-08-02,114927933.91846287
2022-08-03,116624579.80994418
2022-08-04,117192179.4558788
2022-08-05,116785659.5315506
2022-08-08,118315819.37150456
2022-08-09,117814983.6605431
2022-08-10,118718676.74571697
2022-08-11,118190032.90823615
2022-08-12,118834355.01993734
2022-08-15,118568992.86406675
2022-08-16,119381237.58750726
2022-08-18,118789956.39616156
2022-08-19,116969842.31561297
2022-08-22,116986434.83305402
2022-08-23,118094302.7197354
2022-08-24,119058126.88021466
2022-08-25,119335347.30254857
2022-08-26,118512910.00211878
2022-08-29,118941097.05497925
2022-08-30,119992965.46917932
2022-08-31,121570945.0316729
2022-09-01,120900730.42326257
2022-09-02,121498678.67071699
2022-09-05,122229770.79181689
2022-09-06,122964591.48563573
2022-09-07,122060669.42134064
2022-09-08,121603635.22434497
2022-09-09,122562137.31565899
2022-09-12,123934792.99327502
2022-09-13,126251218.62698925
2022-09-14,125111045.63758151
2022-09-15,126620320.58061972
2022-09-16,123480069.33421053
2022-09-19,125584779.31201363
2022-09-20,125199270.87414137
2022-09-21,125230717.70620747
2022-09-22,126389476.42077452
2022-09-23,125845778.42241266
2022-09-26,125731058.17468145
2022-09-27,125350122.8498869
2022-09-28,124126139.3537758
2022-09-29,124421454.97072782
2022-09-30,124018820.56657177
2022-10-03,123601702.89046738
2022-10-04,123527972.42672318
2022-10-05,124743936.88821748
2022-10-06,125417229.97588207
2022-10-07,126079805.4255712
2022-10-10,126034252.94089209
2022-10-11,125099805.03507006
2022-10-12,126588000.3144016
2022-10-13,125576101.56931828
2022-10-14,125976735.77518654
2022-10-17,127247103.8824867
2022-10-18,126514008.1770016
2022-10-19,128233635.87849867
2022-10-20,131891805.8341726
2022-10-21,131583737.37987682
2022-10-24,132672489.47298124
2022-10-25,133205783.87845658
2022-10-26,134016883.87038507
2022-10-27,134001268.73136942
2022-10-28,134170125.48899087
2022-10-31,134455496.23866126
2022-11-01,132461273.53673956
2022-11-02,130278919.06122309
2022-11-03,129166586.55799145
2022-11-04,130295448.73839836
2022-11-07,132451389.23302794
2022-11-08,131475170.9070439
2022-11-09,131051216.18003811
2022-11-10,131009402.11869651
2022-11-11,131231611.45668563
2022-11-14,129519165.26753606
2022-11-15,129632663.96552557
2022-11-16,129289295.80396718
2022-11-17,129507906.66486908
2022-11-18,129296124.01419926
2022-11-21,129666415.8992115
2022-11-22,128757970.98625839
2022-11-23,128686093.09347737
2022-11-24,129732207.64157079
2022-11-25,130529804.72447556
2022-11-28,130623729.79713291
2022-11-29,129708327.11704606
2022-11-30,130911645.08490176
2022-12-01,129272550.6484675
2022-12-02,129408282.71132146
2022-12-05,127763517.5490228
2022-12-06,122793686.82018182
2022-12-07,121878949.48703066
2022-12-08,124063281.23932844
2022-12-09,123456675.88950215
2022-12-12,123796308.7027954
2022-12-13,124699278.09070045
2022-12-14,124580415.35291499
2022-12-15,123321609.53057584
2022-12-16,124029125.84879084
2022-12-19,125005277.60768257
2022-12-20,123882463.39779803
2022-12-21,124675555.58583716
2022-12-22,123245914.8235495
2022-12-23,122860814.98033214
2022-12-26,123702444.26588383
2022-12-27,123408245.4946256
2022-12-28,122994944.43162814
2022-12-29,124008118.26574087
2022-12-30,123509514.34469913
2023-01-02,123341253.31135502
2023-01-03,124943788.35419987
2023-01-04,123687513.78176323
2023-01-05,121993124.99560899
2023-01-06,121303555.22794345
2023-01-09,123003242.7834594
2023-01-10,120219353.69659486
2023-01-11,119215066.39901085
2023-01-12,119804956.54775843
2023-01-13,119035194.93389076
2023-01-16,120519196.68950221
2023-01-17,123541863.63294107
2023-01-18,122152153.47133803
2023-01-19,123562001.02487096
2023-01-20,123264563.82562052
2023-01-24,122962472.91943781
2023-01-25,121873232.41657287
2023-01-26,124315805.40293059
2023-01-27,125719562.1627698
2023-01-30,126760291.85153061
2023-01-31,125330793.06491928
2023-02-01,124609406.4549466
2023-02-02,126293560.78708845
2023-02-03,127342458.0849637
2023-02-06,127020742.44521126
2023-02-07,129031631.11973584
2023-02-08,129508017.52824861
2023-02-09,130372137.60243449
2023-02-10,133710326.59840201
2023-02-13,131473324.46018806
2023-02-14,133536560.59539813
2023-02-15,132377870.11862421
2023-02-16,130844351.5445906
2023-02-17,130206961.35747986
2023-02-20,130844222.16877441
2023-02-21,130279509.48412272
2023-02-22,127558816.8897083
2023-02-23,129452642.2718594
2023-02-24,130252656.53794302
2023-02-27,129094498.00456436
2023-02-28,130719296.55038407
2023-03-01,130718172.58155304
2023-03-02,131537760.51316717
2023-03-03,130247055.60234028
2023-03-06,130354699.27588652
2023-03-07,128774776.56275138
2023-03-08,128057239.46442594
2023-03-09,129272212.31559098
2023-03-10,127827962.05442083
2023-03-13,129468534.10514781
2023-03-14,126305346.84878252
2023-03-15,124881774.1055576
2023-03-16,123903852.06413479
2023-03-17,128451564.51937535
2023-03-20,127186801.8633872
2023-03-21,130638134.44998191
2023-03-24,131280973.63948213
2023-03-27,130118112.52776508
2023-03-28,131011066.50283223
2023-03-29,132462364.6056081
2023-03-30,131195136.42001587
2023-03-31,130615132.01215954
2023-04-03,131152756.07313417
2023-04-04,131622352.03120442
2023-04-05,132106209.69603382
2023-04-06,131818203.47513598
2023-04-10,132002692.60555407
2023-04-11,132423018.23227774
2023-04-12,131898142.47739276
2023-04-13,132496793.7311751
2023-04-14,133599105.86334513
2023-04-17,132002345.33521366
2023-04-18,132541764.34447469
2023-04-26,134028936.75148487
2023-04-27,134141354.29918167
2023-04-28,133446433.71864325
2023-05-02,133137268.00760677
2023-05-03,132128492.3594928
2023-05-04,133089747.39058062
2023-05-05,133065931.37644193
2023-05-08,133333113.72347952
2023-05-09,135409825.03008562
2023-05-10,135135334.95781356
2023-05-11,133503732.87793002
2023-05-12,132775887.50332785
2023-05-15,133399001.3706483
2023-05-16,132617993.65458092
2023-05-17,133375704.28291318
2023-05-19,135503342.44975722
2023-05-22,137879664.21931836
2023-05-23,137111928.3031649
2023-05-24,136687395.9496796
2023-05-25,136869041.35711578
2023-05-26,136913086.36119524
2023-05-29,137074316.8391332
2023-05-30,136894618.44249928
2023-05-31,137160842.73387688
2023-06-05,139772609.70026052
2023-06-06,139554442.31444
2023-06-07,139022072.58501315
2023-06-08,139757956.1880141
2023-06-09,140028529.69953614
2023-06-12,141077276.68576288
2023-06-13,139666251.8774848
2023-06-14,140463798.92004085
2023-06-15,141254803.3331653
2023-06-16,139925917.10711443
2023-06-19,140590585.17482257
2023-06-20,140149904.95318937
2023-06-21,141532244.39297146
2023-06-22,140550298.52015585
2023-06-23,140902206.26160508
2023-06-26,141485097.02239966
2023-06-27,140918418.3383156
2023-07-03,141603365.751361
2023-07-04,141110585.18459517
2023-07-05,142526888.0893267
2023-07-06,142674434.39626244
2023-07-07,142554220.35017887
2023-07-10,143152943.36285856
2023-07-11,145012861.47353238
2023-07-12,144030937.470631
2023-07-13,144900690.8464023
2023-07-14,145761396.74485576
2023-07-17,144197836.33022237
2023-07-18,143671355.82700956
2023-07-20,141839832.62464157
2023-07-21,142066953.47698337
2023-07-24,144025088.23639038
2023-07-25,142724257.85882598
2023-07-26,144063606.0511725
2023-07-27,143099772.0613413
2023-07-28,144206875.06775022
2023-07-31,146794372.44820893
2023-08-01,144580346.61267453
2023-08-02,143385247.30894217
2023-08-03,145567277.78805497
2023-08-04,145679835.30353573
2023-08-07,146307694.9713571
2023-08-08,146089481.36100495
2023-08-09,147157460.3600204
2023-08-10,147421114.359338
2023-08-11,146835630.3864463
2023-08-14,147128102.04036087
2023-08-15,146670240.2141588
2023-08-16,147618204.74514598
2023-08-18,145362066.55609047
2023-08-21,145081338.11539572
2023-08-22,146194710.8840983
2023-08-23,146480315.5989484
2023-08-24,143628898.0730048
2023-08-25,143169981.3675415
2023-08-28,142799375.491292
2023-08-29,143040661.56618235
2023-08-30,142438195.29981658
2023-08-31,141976899.16918665
2023-09-01,143178000.7339697
2023-09-04,144078899.71862632
2023-09-05,144497782.62981758
2023-09-06,143769526.00751564
2023-09-07,142983925.7442052
2023-09-08,142892952.9349256
2023-09-11,142671394.19861898
2023-09-12,142590621.13907793
2023-09-13,142477495.84092176
2023-09-14,142079637.01162195
2023-09-15,143560746.2458331
2023-09-18,142576980.98179978
2023-09-19,143680894.92827722
2023-09-20,144731967.80969995
2023-09-21,145088913.9026764
2023-09-22,145411219.7273411
2023-09-25,144661450.79499123
2023-09-26,143114996.11692595
2023-09-27,143430208.47743094
2023-09-29,143558502.6139018
2023-10-02,144334718.85707626
2023-10-03,143258866.3731436
2023-10-04,143798677.78319007
2023-10-05,144118607.83227575
2023-10-06,143288889.97112393
2023-10-09,141826462.27334675
2023-10-10,141384711.4558408
2023-10-11,141356815.07187724
2023-10-12,142286580.99338114
2023-10-13,142358842.69495392
2023-10-16,142771976.04684308
2023-10-17,141923292.51976827
2023-10-18,139685488.93403646
2023-10-19,137544256.2586438
2023-10-20,138844055.65235275
2023-10-23,136429533.99329805
2023-10-24,137856420.29092675
2023-10-25,139277727.05914134
2023-10-26,137045253.42362928
2023-10-27,136801265.44838634
2023-10-30,135952313.51822275
2023-10-31,135744453.8774072
2023-11-01,133629272.56028432
2023-11-02,135484417.86088523
2023-11-03,135622411.6207465
2023-11-06,138432497.40578187
2023-11-07,136710169.9629214
2023-11-08,134722916.6352677
2023-11-09,135207071.8625683
2023-11-10,134588959.35484147
2023-11-13,135219136.40534252
2023-11-14,134345605.88485795
2023-11-15,135889897.3851838
2023-11-16,135866227.90089688
2023-11-17,136909700.30647004
2023-11-20,137661179.83059126
2023-11-21,137286379.84549212
2023-11-22,135592653.85458475
2023-11-23,135928423.69725072
2023-11-24,135978740.483841
2023-11-27,136854686.44400203
2023-11-28,137233884.5040242
2023-11-29,136396679.57637033
2023-11-30,136539089.2616403
2023-12-01,138124892.05467042
2023-12-04,138362336.44468552
2023-12-05,138852800.7493955
2023-12-06,139323107.61550754
2023-12-07,138010518.44283074
2023-12-08,137467337.6533599
2023-12-11,137495307.84465915
2023-12-12,136431690.9380402
2023-12-13,135789305.87338996
2023-12-14,137658689.47623646
2023-12-15,137883975.25216705
2023-12-18,137952909.45642912
2023-12-19,139340692.7833748
2023-12-20,138012514.94265634
2023-12-21,137442419.09702206
2023-12-22,137216833.03302497
2023-12-27,137917601.51342165
2023-12-28,139120594.6709689
2023-12-29,138687296.46262985
