Date,Equity
2020-09-25,100000000.0
2020-09-28,100000000.0
2020-09-29,100000000.0
2020-09-30,100000000.0
2020-10-01,100000000.0
2020-10-02,100000000.0
2020-10-05,100000000.0
2020-10-06,100000000.0
2020-10-07,100000000.0
2020-10-08,100000000.0
2020-10-09,100000000.0
2020-10-12,100000000.0
2020-10-13,100000000.0
2020-10-14,100000000.0
2020-10-15,100000000.0
2020-10-16,100000000.0
2020-10-19,100000000.0
2020-10-20,100000000.0
2020-10-21,100000000.0
2020-10-22,100000000.0
2020-10-23,100000000.0
2020-10-26,100000000.0
2020-10-27,100000000.0
2020-11-02,100000000.0
2020-11-03,100000000.0
2020-11-04,100000000.0
2020-11-05,100000000.0
2020-11-06,100000000.0
2020-11-09,100000000.0
2020-11-10,100000000.0
2020-11-11,100000000.0
2020-11-12,100000000.0
2020-11-13,100000000.0
2020-11-16,100000000.0
2020-11-17,100000000.0
2020-11-18,100000000.0
2020-11-19,100000000.0
2020-11-20,100000000.0
2020-11-23,100000000.0
2020-11-24,100000000.0
2020-11-25,100000000.0
2020-11-26,100000000.0
2020-11-27,100000000.0
2020-11-30,100000000.0
2020-12-01,100000000.0
2020-12-02,100000000.0
2020-12-03,100000000.0
2020-12-04,100000000.0
2020-12-07,100000000.0
2020-12-08,100000000.0
2020-12-10,100000000.0
2020-12-11,100000000.0
2020-12-14,100000000.0
2020-12-15,100000000.0
2020-12-16,100000000.0
2020-12-17,100000000.0
2020-12-18,100000000.0
2020-12-21,100000000.0
2020-12-22,100000000.0
2020-12-23,100000000.0
2020-12-28,100000000.0
2020-12-29,100000000.0
2020-12-30,100000000.0
2021-01-04,100000000.0
2021-01-05,99077366.48674846
2021-01-06,96994340.11444885
2021-01-07,97512717.47151095
2021-01-08,101172349.7230609
2021-01-11,101199125.27826065
2021-01-12,100604604.36425456
2021-01-13,101457950.22671509
2021-01-14,101317628.65397197
2021-01-15,100121924.53081822
2021-01-18,102226410.25014737
2021-01-19,101181682.53888077
2021-01-20,101887283.01666218
2021-01-21,102121975.94602212
2021-01-22,100461827.24593109
2021-01-25,98071943.8695522
2021-01-26,96285703.59050906
2021-01-27,96566352.38450712
2021-01-28,94433975.8553285
2021-01-29,90465979.31531063
2021-02-01,93662469.49359608
2021-02-02,92252578.34878786
2021-02-03,92569072.4790215
2021-02-04,92033735.0508461
2021-02-05,94699307.79166943
2021-02-08,93638994.79239641
2021-02-09,91453889.39327823
2021-02-10,91882253.92670596
2021-02-11,91601423.08555715
2021-02-15,92515408.41779728
2021-02-16,92000128.0760871
2021-02-17,91093165.26718308
2021-02-18,90097230.74642506
2021-02-19,92441695.87675692
2021-02-22,91130206.09833013
2021-02-23,93133842.6519128
2021-02-24,92028345.22218382
2021-02-25,92161645.35300815
2021-02-26,91203685.32202175
2021-03-01,93549161.03289613
2021-03-02,96752475.03103283
2021-03-03,95511287.18742897
2021-03-04,94509088.38396896
2021-03-05,94509087.24178606
2021-03-08,94321568.21014589
2021-03-09,93111068.67193636
2021-03-10,95421580.06796506
2021-03-12,96374245.76416062
2021-03-15,95046544.8830737
2021-03-16,94671506.9892461
2021-03-17,94983762.05826093
2021-03-18,95687780.37353414
2021-03-19,96459636.77463037
2021-03-22,95139474.3444831
2021-03-23,94187637.05259132
2021-03-24,92682445.19740076
2021-03-25,94046179.74515238
2021-03-26,94804611.18046746
2021-03-29,92986334.73863684
2021-03-30,92869133.5233183
2021-03-31,93008121.12875658
2021-04-01,92368534.79063101
2021-04-05,91946615.65461345
2021-04-06,92001035.36759278
2021-04-07,92375095.85556671
2021-04-08,91896422.53670132
2021-04-09,92457562.07753903
2021-04-12,90000877.0462553
2021-04-13,90182876.32846618
2021-04-14,91399186.26277466
2021-04-15,91459008.60303317
2021-04-16,91459008.60303317
2021-04-19,90623859.52635342
2021-04-20,90892892.31887224
2021-04-21,89732450.91796775
2021-04-22,91477177.80330236
2021-04-23,92420484.61815815
2021-04-26,91019231.3550538
2021-04-27,89993552.4949821
2021-04-28,89541505.12091738
2021-04-29,90639592.96621849
2021-04-30,90825142.17173414
2021-05-03,90011137.8442031
2021-05-04,91056320.9445661
2021-05-05,90866559.71222273
2021-05-06,90223701.0136663
2021-05-07,89557635.12393537
2021-05-10,89736716.72792304
2021-05-11,89291905.3099502
2021-05-17,89206738.92746976
2021-05-18,88456461.30252117
2021-05-19,87506806.98693016
2021-05-20,89776863.0005348
2021-05-21,88618689.43241724
2021-05-24,88633148.49960077
2021-05-25,89016137.50001475
2021-05-27,89783809.16787326
2021-05-28,89072621.9206171
2021-05-31,91394935.29571292
2021-06-02,92325022.95527342
2021-06-03,93477109.55761662
2021-06-04,92792208.9170909
2021-06-07,93166813.72873867
2021-06-08,92359182.21422693
2021-06-09,93681471.97713935
2021-06-10,95411741.491734
2021-06-11,93863524.41930306
2021-06-14,92437966.39630514
2021-06-15,92853149.81665894
2021-06-16,92170621.42999376
2021-06-17,91063571.10950597
2021-06-18,90450584.0357029
2021-06-21,89162144.87523538
2021-06-22,89594524.9845995
2021-06-23,89764687.6573366
2021-06-24,88630819.8325011
2021-06-25,88416947.30865295
2021-06-28,85800425.87981309
2021-06-29,86426642.58152795
2021-06-30,86828135.6844859
2021-07-01,86963191.66236544
2021-07-02,86810697.56952219
2021-07-05,86231188.45652428
2021-07-06,85457205.79567909
2021-07-07,85688024.46897033
2021-07-08,85147239.07663612
2021-07-09,86718811.90359598
2021-07-12,87892685.05808145
2021-07-13,87057842.43653217
2021-07-14,87184793.0607163
2021-07-15,88660953.64139101
2021-07-16,89184413.70275551
2021-07-19,88054562.23504466
2021-07-21,88078572.2631113
2021-07-22,89509980.28436771
2021-07-23,88339385.82573369
2021-07-26,87319387.04927248
2021-07-27,87335031.66000998
2021-07-28,87042931.97172171
2021-07-29,86142239.72973573
2021-07-30,84789398.52531466
2021-08-02,85601691.24599305
2021-08-03,87209539.10794488
2021-08-04,87120771.37385148
2021-08-05,88892310.44691041
2021-08-06,87297200.12628794
2021-08-09,85956356.87911046
2021-08-10,87859943.74087533
2021-08-12,89648072.9201464
2021-08-13,89764691.17195001
2021-08-16,90732110.57239488
2021-08-18,92977770.17797035
2021-08-19,90236152.42972478
2021-08-20,92287012.57952219
2021-08-23,93366649.58977303
2021-08-24,92287012.57952219
2021-08-25,93197670.05301055
2021-08-26,90973036.87846369
2021-08-27,91318359.81077501
2021-08-30,93667287.77664533
2021-08-31,92977148.09000123
2021-09-01,92104440.5053679
2021-09-02,93257247.91735739
2021-09-03,94845677.83788732
2021-09-06,95743356.28330815
2021-09-07,94253542.06659868
2021-09-08,92504319.26388234
2021-09-09,94412737.34851241
2021-09-10,93938212.03321859
2021-09-13,94270579.85346799
2021-09-14,95549759.94887227
2021-09-15,94922298.88986701
2021-09-16,94068269.60616793
2021-09-17,95027247.37724362
2021-09-20,93596022.11231105
2021-09-21,92993292.39865042
2021-09-22,94285861.72162232
2021-09-23,93106360.87253347
2021-09-24,92402700.28957355
2021-09-27,91819046.9900712
2021-09-28,90104486.83742538
2021-09-29,93746393.5549039
2021-09-30,95293469.72901198
2021-10-01,94370944.94480154
2021-10-04,95802168.79316571
2021-10-05,94602392.85770482
2021-10-06,97901748.95233211
2021-10-07,96290168.58778477
2021-10-08,98467807.87128428
2021-10-11,97130950.25196262
2021-10-12,97726732.69020647
2021-10-13,100799169.7536923
2021-10-14,102032833.56485994
2021-10-15,101556761.51356006
2021-10-18,100688807.6453969
2021-10-19,100853147.48546752
2021-10-21,100220361.98184294
2021-10-22,101088317.29198128
2021-10-25,99622711.712618
2021-10-26,100353302.23483607
2021-10-27,99092671.02308759
2021-10-28,98418048.75351906
2021-10-29,99429372.4846223
2021-11-01,98244886.08957508
2021-11-02,96757893.2858837
2021-11-03,97911379.77610666
2021-11-04,98447840.60770592
2021-11-05,98502228.4524358
2021-11-08,98890108.43082203
2021-11-09,98575982.0091879
2021-11-10,100201514.03521487
2021-11-11,99381109.77312392
2021-11-12,98756911.80991936
2021-11-15,98215026.76797965
2021-11-16,100178283.22121394
2021-11-17,99714420.1448527
2021-11-18,99480852.48397627
2021-11-19,101857455.83986488
2021-11-22,101524659.25875822
2021-11-23,100795918.75779036
2021-11-24,100795918.75779036
2021-11-25,103741175.3898162
2021-11-26,102046962.19669718
2021-11-29,103879165.14248466
2021-11-30,101604825.05082598
2021-12-01,102562081.19876221
2021-12-02,104382031.97977284
2021-12-03,103233252.8093206
2021-12-06,103636125.59486452
2021-12-07,104758902.9317911
2021-12-08,103105482.52662393
2021-12-09,104889711.12966742
2021-12-10,104452667.28248413
2021-12-13,103608659.8587696
2021-12-14,103740063.0512211
2021-12-15,104408543.75768164
2021-12-16,103628764.20689702
2021-12-17,103303023.3691369
2021-12-20,102514694.02838586
2021-12-21,102825849.85292844
2021-12-22,101498850.10697205
2021-12-23,102937149.89967072
2021-12-24,101898794.41789986
2021-12-27,102406117.69937366
2021-12-28,102673155.08563252
2021-12-29,102951735.79301961
2021-12-30,102323384.19773977
2022-01-03,103757139.02684152
2022-01-04,103964240.85892238
2022-01-05,101896393.77560572
2022-01-06,102960276.37265651
2022-01-07,104287268.06941329
2022-01-10,104274825.43337193
2022-01-11,103763314.56699273
2022-01-12,104209052.42680904
2022-01-13,105599634.05662939
2022-01-14,105009651.13500053
2022-01-17,103760551.70921811
2022-01-18,103710638.37786841
2022-01-19,103158264.59924605
2022-01-20,102197761.4998008
2022-01-21,105060356.17493653
2022-01-24,104589408.45605356
2022-01-25,103186524.43782973
2022-01-26,104401453.36635831
2022-01-27,102925992.36208072
2022-01-28,103208380.27261695
2022-01-31,102125390.89537895
2022-02-02,102843969.8181423
2022-02-03,103220691.09781623
2022-02-04,104086960.08050072
2022-02-07,105420923.45253104
2022-02-08,105006496.01714465
2022-02-09,106287097.38069732
2022-02-10,107793197.3264378
2022-02-11,107603053.04087137
2022-02-14,106783844.37092674
2022-02-15,108187133.5820991
2022-02-16,107444096.32709306
2022-02-17,107097435.68356946
2022-02-18,107014653.31410182
2022-02-21,106551600.72656582
2022-02-22,106731722.08355772
2022-02-23,107789776.56427614
2022-02-24,105641947.28397961
2022-02-25,106791810.025367
2022-03-01,105248090.16857697
2022-03-02,105065462.67084165
2022-03-04,106950306.49675605
2022-03-07,106647725.67391255
2022-03-08,107236205.23110265
2022-03-09,105985048.78561758
2022-03-10,106396966.12770142
2022-03-11,107986286.1933925
2022-03-14,108687208.6659116
2022-03-15,107775277.57557604
2022-03-16,108690048.51930411
2022-03-17,108046646.70440796
2022-03-18,107844434.71600193
2022-03-21,108659079.99750584
2022-03-22,108918067.85894206
2022-03-23,107948709.90773425
2022-03-24,108596111.2479638
2022-03-25,106884108.44584194
2022-03-28,110692387.17226711
2022-03-29,108988783.07409677
2022-03-30,110116343.19718482
2022-03-31,109155376.45113724
2022-04-01,110534180.64816536
2022-04-04,111329204.91645303
2022-04-05,111463539.4453837
2022-04-06,110651474.34804967
2022-04-07,110418563.39377412
2022-04-08,111704329.28230904
2022-04-11,110094614.66928835
2022-04-12,110704854.84819858
2022-04-13,111535690.8482644
2022-04-14,110983548.545369
2022-04-18,111332260.59555848
2022-04-19,110271495.36142763
2022-04-20,110841666.295761
2022-04-21,113849830.38523234
2022-04-22,113147978.05900262
2022-04-25,114324117.06486721
2022-04-26,115787313.69701128
2022-04-27,115035135.82895727
2022-04-28,117896178.17573175
2022-05-09,109869179.98943603
2022-05-10,111008939.12186927
2022-05-11,110915635.15959847
2022-05-12,108796980.74047506
2022-05-13,108584381.62780686
2022-05-17,108768439.01883301
2022-05-18,109565966.75561829
2022-05-19,108781524.54065017
2022-05-20,109407597.06258877
2022-05-23,108446748.66233854
2022-05-24,109506161.97213711
2022-05-25,110018519.7577662
2022-05-27,111104669.32630245
2022-05-30,111238487.92248322
2022-05-31,114099444.21256751
2022-06-02,112207033.13931136
2022-06-03,112139583.30109137
2022-06-06,112919907.33456214
2022-06-07,110978418.58836882
2022-06-08,111527986.48286955
2022-06-09,111428808.63595591
2022-06-10,109498302.34354933
2022-06-13,110565453.27242897
2022-06-14,110578906.50356652
2022-06-15,108466055.65579893
2022-06-16,109290549.00041829
2022-06-17,110540044.11418985
2022-06-20,109567321.61784473
2022-06-21,109928744.35469605
2022-06-22,109121653.4567681
2022-06-23,112214422.31388573
2022-06-24,111566171.06621362
2022-06-27,110464595.56060053
2022-06-28,110029145.00084464
2022-06-29,108013566.4550757
2022-06-30,108454638.48284282
2022-07-01,106418968.12216593
2022-07-04,104370899.96989225
2022-07-05,105560310.15375762
2022-07-06,103874979.57068779
2022-07-07,101741788.2592812
2022-07-08,102355823.16817187
2022-07-11,102639606.84248497
2022-07-12,102930690.89247495
2022-07-13,99876194.02509317
2022-07-14,101496651.0792998
2022-07-15,100097332.12922092
2022-07-18,102054169.0678366
2022-07-19,102794676.07024091
2022-07-20,107181267.82027678
2022-07-21,106637200.95285772
2022-07-22,105490845.87371618
2022-07-25,105020158.0243046
2022-07-26,106576916.10955495
2022-07-27,106216502.69289246
2022-07-28,105703121.62636206
2022-07-29,108841674.08158669
2022-08-01,107961895.07623512
2022-08-02,108857777.24945298
2022-08-03,110051998.2930189
2022-08-04,111533988.20070842
2022-08-05,111948147.5536933
2022-08-08,113908020.33963013
2022-08-09,114487909.38497859
2022-08-10,115896117.3979339
2022-08-11,115734814.15302357
2022-08-12,116049745.87633553
2022-08-15,114964735.96750996
2022-08-16,115610065.66237056
2022-08-18,115676566.6518277
2022-08-19,113881362.14507592
2022-08-22,113838653.87169096
2022-08-23,114980199.2663042
2022-08-24,116375099.20832658
2022-08-25,115088996.6065278
2022-08-26,113517674.08465433
2022-08-29,114217390.92390408
2022-08-30,114421812.38857225
2022-08-31,115613188.19912079
2022-09-01,115260349.26158828
2022-09-02,115788708.18703502
2022-09-05,115921039.76237094
2022-09-06,115153702.94223624
2022-09-07,114100630.92572021
2022-09-08,114555076.41697967
2022-09-09,115692205.39590523
2022-09-12,116297697.00129823
2022-09-13,118097277.0040608
2022-09-14,117372264.61215949
2022-09-15,118200135.97089128
2022-09-16,115180243.08510756
2022-09-19,118127106.61932981
2022-09-20,117752209.41587116
2022-09-21,116839743.46290034
2022-09-22,116930510.22143683
2022-09-23,117302324.47043417
2022-09-26,118215603.99846101
2022-09-27,118865366.9724827
2022-09-28,118378238.13690941
2022-09-29,118445464.71244664
2022-09-30,119220902.04462351
2022-10-03,118455802.34123465
2022-10-04,118070022.62497462
2022-10-05,117779644.93384455
2022-10-06,117725854.56894489
2022-10-07,116901520.3060616
2022-10-10,117668197.3799508
2022-10-11,117647744.70323874
2022-10-12,118301149.14326666
2022-10-13,117348047.89533545
2022-10-14,116133814.05343716
2022-10-17,118318205.0859613
2022-10-18,117960074.12297167
2022-10-19,118632598.16243954
2022-10-20,122006403.64386387
2022-10-21,120579435.70623885
2022-10-24,122045909.66862378
2022-10-25,120667769.16551171
2022-10-26,120751441.43911365
2022-10-27,121910900.80795813
2022-10-28,122741513.13216285
2022-10-31,124624550.90193096
2022-11-01,123713396.92132407
2022-11-02,123564696.7176442
2022-11-03,123412890.91600245
2022-11-04,124366236.44425544
2022-11-07,125826949.05825402
2022-11-08,122982943.63889314
2022-11-09,122789293.4847191
2022-11-10,123352527.03741926
2022-11-11,124774525.73248741
2022-11-14,123844663.99691781
2022-11-15,124223875.33667916
2022-11-16,121572420.2817904
2022-11-17,122170495.80775577
2022-11-18,123771353.15514684
2022-11-21,124711478.9153004
2022-11-22,122733846.43151766
2022-11-23,122758982.5465895
2022-11-24,123509821.23215458
2022-11-25,124644723.51323509
2022-11-28,124530846.71224526
2022-11-29,123596221.90930417
2022-11-30,123612703.98809013
2022-12-01,122923133.18348706
2022-12-02,123401436.94164726
2022-12-05,121888784.63148323
2022-12-06,116014819.19439462
2022-12-07,115903273.38812396
2022-12-08,118456604.35227075
2022-12-09,117330357.45535201
2022-12-12,117177190.33367997
2022-12-13,118329704.83067456
2022-12-14,118529987.65610605
2022-12-15,117509963.84839797
2022-12-16,117943679.35587102
2022-12-19,118954937.04928389
2022-12-20,117530311.39922096
2022-12-21,117790451.70299526
2022-12-22,116402887.28429863
2022-12-23,115594501.09101039
2022-12-26,116982131.4262349
2022-12-27,115969308.56865808
2022-12-28,116297637.52013169
2022-12-29,117050198.45786402
2022-12-30,116737342.11740294
2023-01-02,115990899.56796816
2023-01-03,117384650.85162063
2023-01-04,116217056.40136158
2023-01-05,114600167.44681633
2023-01-06,114364785.67540133
2023-01-09,115668622.7376841
2023-01-10,111710064.30937359
2023-01-11,110009466.11970463
2023-01-12,110864505.72131583
2023-01-13,110740557.84948716
2023-01-16,111877323.58529857
2023-01-17,114646577.55672345
2023-01-18,113710952.39387396
2023-01-19,114671494.16391274
2023-01-20,113421567.2574392
2023-01-24,113341748.13020113
2023-01-25,112777905.79460701
2023-01-26,115310232.10149375
2023-01-27,116263234.9627882
2023-01-30,117844925.99338001
2023-01-31,116076163.6895248
2023-02-01,116163457.10894942
2023-02-02,118149329.44642451
2023-02-03,118663246.15443507
2023-02-06,118461156.56456187
2023-02-07,119773426.88260472
2023-02-08,120264888.66881174
2023-02-09,121138114.33845761
2023-02-10,125072575.52487367
2023-02-13,122108688.41043416
2023-02-14,124563605.01740551
2023-02-15,123717856.33600697
2023-02-16,122016360.96897224
2023-02-17,121314916.89823192
2023-02-20,122967124.80277887
2023-02-21,122771547.45201823
2023-02-22,120561539.80432561
2023-02-23,122337224.20165916
2023-02-24,124457123.70680155
2023-02-27,122285477.86357757
2023-02-28,120239883.9917787
2023-03-01,120078059.72387046
2023-03-02,119477915.64289206
2023-03-03,118282004.8741149
2023-03-06,118603649.89491615
2023-03-07,118187704.3984882
2023-03-08,119891464.86777854
2023-03-09,119859901.63248841
2023-03-10,119351845.04016781
2023-03-13,121354684.42494507
2023-03-14,119408189.35240722
2023-03-15,118945087.07132062
2023-03-16,120325398.31574123
2023-03-17,122274480.12649147
2023-03-20,121311128.35191087
2023-03-21,123701462.87239379
2023-03-24,124148450.11414333
2023-03-27,122655251.75249322
2023-03-28,124286762.00550692
2023-03-29,126669095.84190576
2023-03-30,126242411.98165624
2023-03-31,124083823.7389155
2023-04-03,124298909.09102397
2023-04-04,124709046.17862411
2023-04-05,121938676.20940953
2023-04-06,121328383.559118
2023-04-10,122110818.59403946
2023-04-11,122903088.24796751
2023-04-12,123058669.87718089
2023-04-13,122331009.70271395
2023-04-14,123421128.86321883
2023-04-17,122676917.95987491
2023-04-18,123373447.78913018
2023-04-26,124112933.06334995
2023-04-27,124599125.8091773
2023-04-28,123428527.80099687
2023-05-02,123510551.38112716
2023-05-03,122571145.73588762
2023-05-04,123916618.70507549
2023-05-05,123197120.42594056
2023-05-08,123697138.73161061
2023-05-09,124916173.73951767
2023-05-10,124576221.6720181
2023-05-11,123062860.11722122
2023-05-12,122330550.6800666
2023-05-15,122256676.1007456
2023-05-16,121796763.62040623
2023-05-17,122396943.99899864
2023-05-19,124017276.18868943
2023-05-22,126114729.02851751
2023-05-23,125163898.96814525
2023-05-24,124130758.62556745
2023-05-25,124863086.92494608
2023-05-26,124917636.03878431
2023-05-29,125117317.70255186
2023-05-30,125571235.05167687
2023-05-31,123531476.08260313
2023-06-05,127031444.69917783
2023-06-06,126745801.09583294
2023-06-07,127129112.85752448
2023-06-08,127284436.81397039
2023-06-09,127129112.85752448
2023-06-12,127910052.30825251
2023-06-13,127537317.59621742
2023-06-14,127846264.53929383
2023-06-15,127783894.55782723
2023-06-16,127093555.9519015
2023-06-19,126922409.46841496
2023-06-20,126983314.2590679
2023-06-21,128021760.568207
2023-06-22,126292975.65314212
2023-06-23,126398842.99678025
2023-06-26,127096440.70948341
2023-06-27,127380697.83800602
2023-07-03,127363299.20185244
2023-07-04,126610586.56008443
2023-07-05,126716453.90372255
2023-07-06,127173083.47007293
2023-07-07,128526002.09558743
2023-07-10,128108148.2576929
2023-07-11,129437428.73452592
2023-07-12,128939554.30637637
2023-07-13,129997716.41837683
2023-07-14,130818161.5747925
2023-07-17,129454293.21142149
2023-07-18,128194071.47315788
2023-07-20,127369333.16163743
2023-07-21,128717934.79689848
2023-07-24,129765897.54128361
2023-07-25,129583933.333366
2023-07-26,129010332.09150216
2023-07-27,125818665.63040218
2023-07-28,126955133.83281973
2023-07-31,129896963.39912978
2023-08-01,128661133.8216171
2023-08-02,128552537.49195755
2023-08-03,131451171.65425414
2023-08-04,129950880.63264242
2023-08-07,130903022.40053025
2023-08-08,130975652.79878375
2023-08-09,132551287.2072413
2023-08-10,132107185.60928497
2023-08-11,132224578.85704488
2023-08-14,132541158.34120461
2023-08-15,131709311.50997168
2023-08-16,131985952.64053363
2023-08-18,129494248.74308285
2023-08-21,128585894.62880683
2023-08-22,129772802.44285777
2023-08-23,129655415.75631228
2023-08-24,128469460.36541444
2023-08-25,128665267.9946182
2023-08-28,127916168.62280285
2023-08-29,128228410.08377492
2023-08-30,129366713.43556723
2023-08-31,128309241.46621832
2023-09-01,129065575.34210321
2023-09-04,129501473.1068866
2023-09-05,129618866.35464646
2023-09-06,128041432.4393353
2023-09-07,125129229.7114706
2023-09-08,125672466.40440163
2023-09-11,129103331.8759278
2023-09-12,127281779.70602328
2023-09-13,126250345.80816472
2023-09-14,126236926.18390042
2023-09-15,126293365.19709809
2023-09-18,127336803.90542068
2023-09-19,127762176.25702846
2023-09-20,126989659.54714769
2023-09-21,127390473.83709612
2023-09-22,126536115.57585555
2023-09-25,126741381.85022372
2023-09-26,126615142.46614626
2023-09-27,125598534.44097055
2023-09-29,126266578.85034484
2023-10-02,127503285.63053168
2023-10-03,127433484.3385732
2023-10-04,126237024.66522263
2023-10-05,127618426.46987958
2023-10-06,128290656.05631576
2023-10-09,128895377.1919816
2023-10-10,129991516.50096348
2023-10-11,129655389.7974238
2023-10-12,130570949.31698462
2023-10-13,130969813.00751849
2023-10-16,128742581.3590637
2023-10-17,129762809.96993741
2023-10-18,127072497.78117323
2023-10-19,126486115.60454169
2023-10-20,125806210.02726233
2023-10-23,123405349.11154346
2023-10-24,124723968.65169281
2023-10-25,125357198.79847781
2023-10-26,121922229.92917697
2023-10-27,121640461.41219863
2023-10-30,120388793.07683514
2023-10-31,120842003.04360875
2023-11-01,121814647.55170906
2023-11-02,124912214.14176148
2023-11-03,123479241.33609909
2023-11-06,125007428.01916492
2023-11-07,123697627.53476965
2023-11-08,123082225.81225479
2023-11-09,123562712.76759279
2023-11-10,122253921.19756532
2023-11-13,121994049.10668632
2023-11-14,122297893.86982924
2023-11-15,123657157.3452105
2023-11-16,124309804.16140613
2023-11-17,123390548.80955583
2023-11-20,124040950.37850574
2023-11-21,123348817.76645225
2023-11-22,123686658.00673097
2023-11-23,123908280.8585746
2023-11-24,122741139.34957185
2023-11-27,122996766.3207992
2023-11-28,121955815.29818034
2023-11-29,121428106.05403349
2023-11-30,120814949.35481972
2023-12-01,124904263.48187819
2023-12-04,124963712.64615709
2023-12-05,124813774.11653861
2023-12-06,124937722.26984388
2023-12-07,123021365.39307871
2023-12-08,122039266.508178
2023-12-11,121048796.24096608
2023-12-12,121037280.2674863
2023-12-13,120839503.20636553
2023-12-14,121824649.63151062
2023-12-15,121638976.54024756
2023-12-18,121709174.26697785
2023-12-19,123522158.41284955
2023-12-20,122354982.11882237
2023-12-21,121836761.34375495
2023-12-22,122263032.92029643
2023-12-27,123325566.05555883
2023-12-28,124193363.26377669
2023-12-29,124225950.21493399
